"success","rt","trial_type","trial_index","plugin_version","time_elapsed","subj_id","stimulus","response","trail_tag","task","ismatch","target","correct_key","correct","response_key"
"","356","html-keynbutton-response","13","2.0.0","112339","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","p","","shape_practice","mismatch","方","p","true","方"
"","null","html-keynbutton-response","14","2.0.0","112853","24","<span class='text-green-400 text-4xl md:text-5xl lg:text-6xl'>正确!</span>","null","trial_feedback","","","","","",""
"","null","html-keynbutton-response","15","2.0.0","113366","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","396","html-keynbutton-response","16","2.0.0","113763","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","q","","shape_practice","mismatch","圆","q","true","圆"
"","null","html-keynbutton-response","17","2.0.0","114266","24","<span class='text-green-400 text-4xl md:text-5xl lg:text-6xl'>正确!</span>","null","trial_feedback","","","","","",""
"","null","html-keynbutton-response","18","2.0.0","114782","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","548","html-keynbutton-response","19","2.0.0","115331","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","q","","shape_practice","match","圆","q","true","圆"
"","null","html-keynbutton-response","20","2.0.0","115833","24","<span class='text-green-400 text-4xl md:text-5xl lg:text-6xl'>正确!</span>","null","trial_feedback","","","","","",""
"","null","html-keynbutton-response","21","2.0.0","116349","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","500","html-keynbutton-response","22","2.0.0","116851","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","p","","shape_practice","mismatch","方","p","true","方"
"","null","html-keynbutton-response","23","2.0.0","117366","24","<span class='text-green-400 text-4xl md:text-5xl lg:text-6xl'>正确!</span>","null","trial_feedback","","","","","",""
"","null","html-keynbutton-response","24","2.0.0","117882","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","296","html-keynbutton-response","25","2.0.0","118179","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","q","","shape_practice","match","方","p","false","圆"
"","null","html-keynbutton-response","26","2.0.0","118683","24","<span class='text-red-500 text-4xl md:text-5xl lg:text-6xl'>错误!</span>","null","trial_feedback","","","","","",""
"","null","html-keynbutton-response","27","2.0.0","119199","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","435","html-keynbutton-response","28","2.0.0","119635","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","p","","shape_practice","mismatch","方","p","true","方"
"","null","html-keynbutton-response","29","2.0.0","120150","24","<span class='text-green-400 text-4xl md:text-5xl lg:text-6xl'>正确!</span>","null","trial_feedback","","","","","",""
"","null","html-keynbutton-response","30","2.0.0","120666","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","408","html-keynbutton-response","31","2.0.0","121075","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","q","","shape_practice","match","圆","q","true","圆"
"","null","html-keynbutton-response","32","2.0.0","121583","24","<span class='text-green-400 text-4xl md:text-5xl lg:text-6xl'>正确!</span>","null","trial_feedback","","","","","",""
"","null","html-keynbutton-response","33","2.0.0","122099","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","496","html-keynbutton-response","34","2.0.0","122595","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","p","","shape_practice","match","方","p","true","方"
"","null","html-keynbutton-response","35","2.0.0","123101","24","<span class='text-green-400 text-4xl md:text-5xl lg:text-6xl'>正确!</span>","null","trial_feedback","","","","","",""
"","null","html-keynbutton-response","36","2.0.0","123615","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","482","html-keynbutton-response","37","2.0.0","124098","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","q","","shape_practice","mismatch","圆","q","true","圆"
"","null","html-keynbutton-response","38","2.0.0","124600","24","<span class='text-green-400 text-4xl md:text-5xl lg:text-6xl'>正确!</span>","null","trial_feedback","","","","","",""
"","null","html-keynbutton-response","39","2.0.0","125116","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","471","html-keynbutton-response","40","2.0.0","125587","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","p","","shape_practice","match","方","p","true","方"
"","null","html-keynbutton-response","41","2.0.0","126099","24","<span class='text-green-400 text-4xl md:text-5xl lg:text-6xl'>正确!</span>","null","trial_feedback","","","","","",""
"","null","html-keynbutton-response","42","2.0.0","126600","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","345","html-keynbutton-response","43","2.0.0","126947","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","p","","shape_practice","mismatch","方","p","true","方"
"","null","html-keynbutton-response","44","2.0.0","127450","24","<span class='text-green-400 text-4xl md:text-5xl lg:text-6xl'>正确!</span>","null","trial_feedback","","","","","",""
"","null","html-keynbutton-response","45","2.0.0","127965","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","357","html-keynbutton-response","46","2.0.0","128323","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","q","","shape_practice","match","圆","q","true","圆"
"","null","html-keynbutton-response","47","2.0.0","128832","24","<span class='text-green-400 text-4xl md:text-5xl lg:text-6xl'>正确!</span>","null","trial_feedback","","","","","",""
"","null","html-keynbutton-response","48","2.0.0","129349","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","445","html-keynbutton-response","49","2.0.0","129795","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","q","","shape_practice","mismatch","圆","q","true","圆"
"","null","html-keynbutton-response","50","2.0.0","130301","24","<span class='text-green-400 text-4xl md:text-5xl lg:text-6xl'>正确!</span>","null","trial_feedback","","","","","",""
"","null","html-keynbutton-response","51","2.0.0","130816","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","466","html-keynbutton-response","52","2.0.0","131283","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","q","","shape_practice","match","圆","q","true","圆"
"","null","html-keynbutton-response","53","2.0.0","131799","24","<span class='text-green-400 text-4xl md:text-5xl lg:text-6xl'>正确!</span>","null","trial_feedback","","","","","",""
"","null","html-keynbutton-response","54","2.0.0","132315","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","375","html-keynbutton-response","55","2.0.0","132691","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","p","","shape_practice","mismatch","方","p","true","方"
"","null","html-keynbutton-response","56","2.0.0","133199","24","<span class='text-green-400 text-4xl md:text-5xl lg:text-6xl'>正确!</span>","null","trial_feedback","","","","","",""
"","null","html-keynbutton-response","57","2.0.0","133700","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","445","html-keynbutton-response","58","2.0.0","134146","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","q","","shape_practice","mismatch","圆","q","true","圆"
"","null","html-keynbutton-response","59","2.0.0","134650","24","<span class='text-green-400 text-4xl md:text-5xl lg:text-6xl'>正确!</span>","null","trial_feedback","","","","","",""
"","null","html-keynbutton-response","60","2.0.0","135166","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","533","html-keynbutton-response","61","2.0.0","135699","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","p","","shape_practice","match","方","p","true","方"
"","null","html-keynbutton-response","62","2.0.0","136215","24","<span class='text-green-400 text-4xl md:text-5xl lg:text-6xl'>正确!</span>","null","trial_feedback","","","","","",""
"","2727","html-keynbutton-response","64","2.0.0","138947","24","<div class=""jp"">
    <p>您的正确率是：95%</p>
    <p>您的平均反应时间是：452毫秒</p></div>"," ","block_feedback","","","","","",""
"","1598","html-keynbutton-response","65","2.0.0","140547","24","
        <div class=""jp px-2 xxs:px-5 mx-auto"">
        <p class=""text-center text-red-600 text-[1.2em] pb-5"">练习结束，现在开始正式实验</p>
        <p>请注意：正式实验中将不再会呈现反馈。</p>
        </div>
        "," ","","","","","","",""
"","null","html-keynbutton-response","66","2.0.0","143763","24","<count-down title=""""></count-down>","null","countDown_trial","","","","","",""
"","null","html-keynbutton-response","67","2.0.0","144267","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","567","html-keynbutton-response","68","2.0.0","144835","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","p","","shape_test","match","方","p","true","方"
"","null","html-keynbutton-response","69","2.0.0","145349","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","477","html-keynbutton-response","70","2.0.0","145826","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","q","","shape_test","match","圆","q","true","圆"
"","null","html-keynbutton-response","71","2.0.0","146333","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","486","html-keynbutton-response","72","2.0.0","146819","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","q","","shape_test","mismatch","圆","q","true","圆"
"","null","html-keynbutton-response","73","2.0.0","147333","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","414","html-keynbutton-response","74","2.0.0","147747","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","p","","shape_test","mismatch","方","p","true","方"
"","null","html-keynbutton-response","75","2.0.0","148250","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","344","html-keynbutton-response","76","2.0.0","148596","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","p","","shape_test","mismatch","方","p","true","方"
"","null","html-keynbutton-response","77","2.0.0","149100","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","405","html-keynbutton-response","78","2.0.0","149506","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","q","","shape_test","mismatch","圆","q","true","圆"
"","null","html-keynbutton-response","79","2.0.0","150016","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","482","html-keynbutton-response","80","2.0.0","150499","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","q","","shape_test","match","圆","q","true","圆"
"","null","html-keynbutton-response","81","2.0.0","151015","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","394","html-keynbutton-response","82","2.0.0","151411","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","p","","shape_test","match","方","p","true","方"
"","null","html-keynbutton-response","83","2.0.0","151917","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","581","html-keynbutton-response","84","2.0.0","152499","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","q","","shape_test","match","圆","q","true","圆"
"","null","html-keynbutton-response","85","2.0.0","153015","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","491","html-keynbutton-response","86","2.0.0","153507","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","p","","shape_test","match","方","p","true","方"
"","null","html-keynbutton-response","87","2.0.0","154015","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","482","html-keynbutton-response","88","2.0.0","154499","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","p","","shape_test","mismatch","方","p","true","方"
"","null","html-keynbutton-response","89","2.0.0","155000","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","409","html-keynbutton-response","90","2.0.0","155410","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","q","","shape_test","mismatch","圆","q","true","圆"
"","null","html-keynbutton-response","91","2.0.0","155917","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","405","html-keynbutton-response","92","2.0.0","156323","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","q","","shape_test","match","圆","q","true","圆"
"","null","html-keynbutton-response","93","2.0.0","156831","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","483","html-keynbutton-response","94","2.0.0","157315","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","p","","shape_test","mismatch","方","p","true","方"
"","null","html-keynbutton-response","95","2.0.0","157817","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","457","html-keynbutton-response","96","2.0.0","158275","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","q","","shape_test","mismatch","圆","q","true","圆"
"","null","html-keynbutton-response","97","2.0.0","158782","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","484","html-keynbutton-response","98","2.0.0","159267","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","p","","shape_test","match","方","p","true","方"
"","null","html-keynbutton-response","99","2.0.0","159783","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","522","html-keynbutton-response","100","2.0.0","160306","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","q","","shape_test","match","圆","q","true","圆"
"","null","html-keynbutton-response","101","2.0.0","160816","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","466","html-keynbutton-response","102","2.0.0","161283","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","p","","shape_test","match","方","p","true","方"
"","null","html-keynbutton-response","103","2.0.0","161799","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","459","html-keynbutton-response","104","2.0.0","162259","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","p","","shape_test","mismatch","方","p","true","方"
"","null","html-keynbutton-response","105","2.0.0","162767","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","579","html-keynbutton-response","106","2.0.0","163347","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","q","","shape_test","mismatch","圆","q","true","圆"
"","null","html-keynbutton-response","107","2.0.0","163864","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","424","html-keynbutton-response","108","2.0.0","164289","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","p","","shape_test","match","方","p","true","方"
"","null","html-keynbutton-response","109","2.0.0","164795","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","420","html-keynbutton-response","110","2.0.0","165217","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","q","","shape_test","match","圆","q","true","圆"
"","null","html-keynbutton-response","111","2.0.0","165729","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","431","html-keynbutton-response","112","2.0.0","166161","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","q","","shape_test","mismatch","圆","q","true","圆"
"","null","html-keynbutton-response","113","2.0.0","166664","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","520","html-keynbutton-response","114","2.0.0","167185","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","p","","shape_test","mismatch","方","p","true","方"
"","null","html-keynbutton-response","115","2.0.0","167696","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","352","html-keynbutton-response","116","2.0.0","168049","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","p","","shape_test","mismatch","方","p","true","方"
"","null","html-keynbutton-response","117","2.0.0","168562","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","414","html-keynbutton-response","118","2.0.0","168977","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","q","","shape_test","mismatch","圆","q","true","圆"
"","null","html-keynbutton-response","119","2.0.0","169481","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","454","html-keynbutton-response","120","2.0.0","169937","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","q","","shape_test","match","圆","q","true","圆"
"","null","html-keynbutton-response","121","2.0.0","170446","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","369","html-keynbutton-response","122","2.0.0","170817","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","p","","shape_test","match","方","p","true","方"
"","null","html-keynbutton-response","123","2.0.0","171329","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","414","html-keynbutton-response","124","2.0.0","171745","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","p","","shape_test","mismatch","圆","q","false","方"
"","null","html-keynbutton-response","125","2.0.0","172248","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","952","html-keynbutton-response","126","2.0.0","173201","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","p","","shape_test","mismatch","方","p","true","方"
"","null","html-keynbutton-response","127","2.0.0","173713","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","383","html-keynbutton-response","128","2.0.0","174097","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","q","","shape_test","match","方","p","false","圆"
"","null","html-keynbutton-response","129","2.0.0","174613","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","571","html-keynbutton-response","130","2.0.0","175185","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","q","","shape_test","match","圆","q","true","圆"
"","null","html-keynbutton-response","131","2.0.0","175696","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","384","html-keynbutton-response","132","2.0.0","176081","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","q","","shape_test","match","圆","q","true","圆"
"","null","html-keynbutton-response","133","2.0.0","176596","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","316","html-keynbutton-response","134","2.0.0","176913","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","q","","shape_test","mismatch","圆","q","true","圆"
"","null","html-keynbutton-response","135","2.0.0","177429","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","363","html-keynbutton-response","136","2.0.0","177792","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","q","","shape_test","match","方","p","false","圆"
"","null","html-keynbutton-response","137","2.0.0","178298","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","357","html-keynbutton-response","138","2.0.0","178656","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","p","","shape_test","mismatch","方","p","true","方"
"","null","html-keynbutton-response","139","2.0.0","179163","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","388","html-keynbutton-response","140","2.0.0","179551","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","p","","shape_test","mismatch","方","p","true","方"
"","null","html-keynbutton-response","141","2.0.0","180062","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","418","html-keynbutton-response","142","2.0.0","180481","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","q","","shape_test","mismatch","圆","q","true","圆"
"","null","html-keynbutton-response","143","2.0.0","180997","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","523","html-keynbutton-response","144","2.0.0","181521","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","q","","shape_test","match","圆","q","true","圆"
"","null","html-keynbutton-response","145","2.0.0","182028","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","612","html-keynbutton-response","146","2.0.0","182640","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","p","","shape_test","match","方","p","true","方"
"","1952","html-keynbutton-response","147","2.0.0","184593","24","<div class=""jp""><p>您已完成1/10部分</p><p>请休息一会儿</p>
    <p>您的正确率是：93%</p>
    <p>您的平均反应时间是：461毫秒</p></div>"," ","block_feedback","","","","","",""
"","null","html-keynbutton-response","148","2.0.0","187794","24","<count-down title=""""></count-down>","null","countDown_trial","","","","","",""
"","null","html-keynbutton-response","149","2.0.0","188299","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","404","html-keynbutton-response","150","2.0.0","188704","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","q","","shape_test_1","mismatch","圆","q","true","圆"
"","null","html-keynbutton-response","151","2.0.0","189214","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","289","html-keynbutton-response","152","2.0.0","189504","24","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","q","","shape_test_1","match","圆","q","true","圆"
"","null","html-keynbutton-response","153","2.0.0","190013","24","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
