"success","rt","trial_type","trial_index","plugin_version","time_elapsed","subj_id","stimulus","response","trail_tag","task","ismatch","target","correct_key","correct","response_key"
"","351","html-keynbutton-response","25","2.0.0","1173411","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","q","","shape_practice","mismatch","方","q","true","方"
"","null","html-keynbutton-response","26","2.0.0","1173923","2","<span class='text-green-400 text-4xl md:text-5xl lg:text-6xl'>正确!</span>","null","trial_feedback","","","","","",""
"","null","html-keynbutton-response","27","2.0.0","1174425","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","441","html-keynbutton-response","28","2.0.0","1174867","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","p","","shape_practice","match","圆","p","true","圆"
"","null","html-keynbutton-response","29","2.0.0","1175374","2","<span class='text-green-400 text-4xl md:text-5xl lg:text-6xl'>正确!</span>","null","trial_feedback","","","","","",""
"","null","html-keynbutton-response","30","2.0.0","1175891","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","319","html-keynbutton-response","31","2.0.0","1176210","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","p","","shape_practice","mismatch","圆","p","true","圆"
"","null","html-keynbutton-response","32","2.0.0","1176723","2","<span class='text-green-400 text-4xl md:text-5xl lg:text-6xl'>正确!</span>","null","trial_feedback","","","","","",""
"","null","html-keynbutton-response","33","2.0.0","1177224","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","426","html-keynbutton-response","34","2.0.0","1177651","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","q","","shape_practice","match","方","q","true","方"
"","null","html-keynbutton-response","35","2.0.0","1178158","2","<span class='text-green-400 text-4xl md:text-5xl lg:text-6xl'>正确!</span>","null","trial_feedback","","","","","",""
"","null","html-keynbutton-response","36","2.0.0","1178673","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","353","html-keynbutton-response","37","2.0.0","1179027","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","q","","shape_practice","mismatch","方","q","true","方"
"","null","html-keynbutton-response","38","2.0.0","1179541","2","<span class='text-green-400 text-4xl md:text-5xl lg:text-6xl'>正确!</span>","null","trial_feedback","","","","","",""
"","null","html-keynbutton-response","39","2.0.0","1180057","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","489","html-keynbutton-response","40","2.0.0","1180547","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","q","","shape_practice","match","方","q","true","方"
"","null","html-keynbutton-response","41","2.0.0","1181057","2","<span class='text-green-400 text-4xl md:text-5xl lg:text-6xl'>正确!</span>","null","trial_feedback","","","","","",""
"","null","html-keynbutton-response","42","2.0.0","1181573","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","461","html-keynbutton-response","43","2.0.0","1182035","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","p","","shape_practice","match","圆","p","true","圆"
"","null","html-keynbutton-response","44","2.0.0","1182542","2","<span class='text-green-400 text-4xl md:text-5xl lg:text-6xl'>正确!</span>","null","trial_feedback","","","","","",""
"","null","html-keynbutton-response","45","2.0.0","1183057","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","594","html-keynbutton-response","46","2.0.0","1183651","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","q","","shape_practice","mismatch","方","q","true","方"
"","null","html-keynbutton-response","47","2.0.0","1184157","2","<span class='text-green-400 text-4xl md:text-5xl lg:text-6xl'>正确!</span>","null","trial_feedback","","","","","",""
"","null","html-keynbutton-response","48","2.0.0","1184674","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","448","html-keynbutton-response","49","2.0.0","1185123","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","p","","shape_practice","mismatch","圆","p","true","圆"
"","null","html-keynbutton-response","50","2.0.0","1185625","2","<span class='text-green-400 text-4xl md:text-5xl lg:text-6xl'>正确!</span>","null","trial_feedback","","","","","",""
"","null","html-keynbutton-response","51","2.0.0","1186140","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","599","html-keynbutton-response","52","2.0.0","1186739","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","p","","shape_practice","mismatch","方","q","false","圆"
"","null","html-keynbutton-response","53","2.0.0","1187241","2","<span class='text-red-500 text-4xl md:text-5xl lg:text-6xl'>错误!</span>","null","trial_feedback","","","","","",""
"","null","html-keynbutton-response","54","2.0.0","1187757","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","436","html-keynbutton-response","55","2.0.0","1188194","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","p","","shape_practice","match","圆","p","true","圆"
"","null","html-keynbutton-response","56","2.0.0","1188706","2","<span class='text-green-400 text-4xl md:text-5xl lg:text-6xl'>正确!</span>","null","trial_feedback","","","","","",""
"","null","html-keynbutton-response","57","2.0.0","1189208","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","395","html-keynbutton-response","58","2.0.0","1189603","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","q","","shape_practice","match","方","q","true","方"
"","null","html-keynbutton-response","59","2.0.0","1190107","2","<span class='text-green-400 text-4xl md:text-5xl lg:text-6xl'>正确!</span>","null","trial_feedback","","","","","",""
"","null","html-keynbutton-response","60","2.0.0","1190623","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","803","html-keynbutton-response","61","2.0.0","1191427","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","p","","shape_practice","mismatch","圆","p","true","圆"
"","null","html-keynbutton-response","62","2.0.0","1191940","2","<span class='text-green-400 text-4xl md:text-5xl lg:text-6xl'>正确!</span>","null","trial_feedback","","","","","",""
"","3141","html-keynbutton-response","64","2.0.0","1195083","2","<div class=""jp"">
    <p>您的正确率是：95%</p>
    <p>您的平均反应时间是：509毫秒</p></div>"," ","block_feedback","","","","","",""
"","2575","html-keynbutton-response","65","2.0.0","1197659","2","
        <div class=""jp px-2 xxs:px-5 mx-auto"">
        <p class=""text-center text-red-600 text-[1.2em] pb-5"">练习结束，现在开始正式实验</p>
        <p>请注意：正式实验中将不再会呈现反馈。</p>
        </div>
        "," ","","","","","","",""
"","null","html-keynbutton-response","66","2.0.0","1200871","2","<count-down title=""""></count-down>","null","countDown_trial","","","","","",""
"","null","html-keynbutton-response","67","2.0.0","1201374","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","661","html-keynbutton-response","68","2.0.0","1202036","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","q","","shape_test","mismatch","方","q","true","方"
"","null","html-keynbutton-response","69","2.0.0","1202542","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","468","html-keynbutton-response","70","2.0.0","1203011","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","p","","shape_test","mismatch","圆","p","true","圆"
"","null","html-keynbutton-response","71","2.0.0","1203523","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","495","html-keynbutton-response","72","2.0.0","1204018","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","q","","shape_test","match","方","q","true","方"
"","null","html-keynbutton-response","73","2.0.0","1204523","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","312","html-keynbutton-response","74","2.0.0","1204835","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","p","","shape_test","match","圆","p","true","圆"
"","null","html-keynbutton-response","75","2.0.0","1205342","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","325","html-keynbutton-response","76","2.0.0","1205667","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","p","","shape_test","match","圆","p","true","圆"
"","null","html-keynbutton-response","77","2.0.0","1206175","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","371","html-keynbutton-response","78","2.0.0","1206547","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","p","","shape_test","mismatch","圆","p","true","圆"
"","null","html-keynbutton-response","79","2.0.0","1207057","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","401","html-keynbutton-response","80","2.0.0","1207458","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","q","","shape_test","match","方","q","true","方"
"","null","html-keynbutton-response","81","2.0.0","1207973","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","284","html-keynbutton-response","82","2.0.0","1208258","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","q","","shape_test","mismatch","方","q","true","方"
"","null","html-keynbutton-response","83","2.0.0","1208774","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","333","html-keynbutton-response","84","2.0.0","1209107","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","p","","shape_test","match","圆","p","true","圆"
"","null","html-keynbutton-response","85","2.0.0","1209623","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","475","html-keynbutton-response","86","2.0.0","1210099","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","q","","shape_test","mismatch","方","q","true","方"
"","null","html-keynbutton-response","87","2.0.0","1210606","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","484","html-keynbutton-response","88","2.0.0","1211091","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","q","","shape_test","match","方","q","true","方"
"","null","html-keynbutton-response","89","2.0.0","1211607","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","284","html-keynbutton-response","90","2.0.0","1211892","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","p","","shape_test","mismatch","圆","p","true","圆"
"","null","html-keynbutton-response","91","2.0.0","1212407","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","379","html-keynbutton-response","92","2.0.0","1212787","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","p","","shape_test","mismatch","圆","p","true","圆"
"","null","html-keynbutton-response","93","2.0.0","1213292","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","375","html-keynbutton-response","94","2.0.0","1213667","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","q","","shape_test","mismatch","方","q","true","方"
"","null","html-keynbutton-response","95","2.0.0","1214175","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","340","html-keynbutton-response","96","2.0.0","1214515","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","q","","shape_test","match","方","q","true","方"
"","null","html-keynbutton-response","97","2.0.0","1215022","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","324","html-keynbutton-response","98","2.0.0","1215347","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","p","","shape_test","match","圆","p","true","圆"
"","null","html-keynbutton-response","99","2.0.0","1215857","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","369","html-keynbutton-response","100","2.0.0","1216227","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","p","","shape_test","match","圆","p","true","圆"
"","null","html-keynbutton-response","101","2.0.0","1216740","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","590","html-keynbutton-response","102","2.0.0","1217331","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","q","","shape_test","mismatch","方","q","true","方"
"","null","html-keynbutton-response","103","2.0.0","1217840","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","386","html-keynbutton-response","104","2.0.0","1218227","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","p","","shape_test","mismatch","圆","p","true","圆"
"","null","html-keynbutton-response","105","2.0.0","1218741","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","446","html-keynbutton-response","106","2.0.0","1219187","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","q","","shape_test","match","方","q","true","方"
"","null","html-keynbutton-response","107","2.0.0","1219691","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","311","html-keynbutton-response","108","2.0.0","1220003","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","p","","shape_test","match","圆","p","true","圆"
"","null","html-keynbutton-response","109","2.0.0","1220508","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","311","html-keynbutton-response","110","2.0.0","1220819","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","q","","shape_test","mismatch","方","q","true","方"
"","null","html-keynbutton-response","111","2.0.0","1221326","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","341","html-keynbutton-response","112","2.0.0","1221667","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","q","","shape_test","match","方","q","true","方"
"","null","html-keynbutton-response","113","2.0.0","1222175","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","387","html-keynbutton-response","114","2.0.0","1222563","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","p","","shape_test","mismatch","圆","p","true","圆"
"","null","html-keynbutton-response","115","2.0.0","1223073","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","305","html-keynbutton-response","116","2.0.0","1223379","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","p","","shape_test","match","圆","p","true","圆"
"","null","html-keynbutton-response","117","2.0.0","1223889","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","336","html-keynbutton-response","118","2.0.0","1224226","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","q","","shape_test","match","方","q","true","方"
"","null","html-keynbutton-response","119","2.0.0","1224740","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","334","html-keynbutton-response","120","2.0.0","1225075","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","q","","shape_test","mismatch","方","q","true","方"
"","null","html-keynbutton-response","121","2.0.0","1225590","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","365","html-keynbutton-response","122","2.0.0","1225955","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","p","","shape_test","mismatch","圆","p","true","圆"
"","null","html-keynbutton-response","123","2.0.0","1226458","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","504","html-keynbutton-response","124","2.0.0","1226963","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","q","","shape_test","mismatch","方","q","true","方"
"","null","html-keynbutton-response","125","2.0.0","1227474","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","529","html-keynbutton-response","126","2.0.0","1228003","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","q","","shape_test","match","方","q","true","方"
"","null","html-keynbutton-response","127","2.0.0","1228510","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","293","html-keynbutton-response","128","2.0.0","1228803","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","p","","shape_test","mismatch","圆","p","true","圆"
"","null","html-keynbutton-response","129","2.0.0","1229308","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","309","html-keynbutton-response","130","2.0.0","1229618","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","p","","shape_test","match","圆","p","true","圆"
"","null","html-keynbutton-response","131","2.0.0","1230125","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","468","html-keynbutton-response","132","2.0.0","1230594","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","q","","shape_test","mismatch","方","q","true","方"
"","null","html-keynbutton-response","133","2.0.0","1231107","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","399","html-keynbutton-response","134","2.0.0","1231507","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","q","","shape_test","match","方","q","true","方"
"","null","html-keynbutton-response","135","2.0.0","1232009","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","330","html-keynbutton-response","136","2.0.0","1232339","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","p","","shape_test","match","圆","p","true","圆"
"","null","html-keynbutton-response","137","2.0.0","1232842","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","313","html-keynbutton-response","138","2.0.0","1233156","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","p","","shape_test","mismatch","圆","p","true","圆"
"","null","html-keynbutton-response","139","2.0.0","1233658","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","281","html-keynbutton-response","140","2.0.0","1233940","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","q","","shape_test","mismatch","方","q","true","方"
"","null","html-keynbutton-response","141","2.0.0","1234442","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","393","html-keynbutton-response","142","2.0.0","1234835","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","p","","shape_test","match","圆","p","true","圆"
"","null","html-keynbutton-response","143","2.0.0","1235342","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","405","html-keynbutton-response","144","2.0.0","1235747","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","q","","shape_test","match","方","q","true","方"
"","null","html-keynbutton-response","145","2.0.0","1236256","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","306","html-keynbutton-response","146","2.0.0","1236563","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","p","","shape_test","mismatch","圆","p","true","圆"
"","5606","html-keynbutton-response","147","2.0.0","1242171","2","<div class=""jp""><p>您已完成1/10部分</p><p>请休息一会儿</p>
    <p>您的正确率是：100%</p>
    <p>您的平均反应时间是：383毫秒</p></div>"," ","block_feedback","","","","","",""
"","null","html-keynbutton-response","148","2.0.0","1245388","2","<count-down title=""""></count-down>","null","countDown_trial","","","","","",""
"","null","html-keynbutton-response","149","2.0.0","1245891","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","592","html-keynbutton-response","150","2.0.0","1246483","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","q","","shape_test_1","mismatch","方","q","true","方"
"","null","html-keynbutton-response","151","2.0.0","1246991","2","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","387","html-keynbutton-response","152","2.0.0","1247379","2","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","p","","shape_test_1","match","圆","p","true","圆"
