"success","rt","trial_type","trial_index","plugin_version","time_elapsed","subj_id","stimulus","response","trail_tag","task","ismatch","target","correct_key","correct","response_key"
"","null","html-keynbutton-response","20","2.0.0","2686106","17","<span class='text-green-400 text-4xl md:text-5xl lg:text-6xl'>正确!</span>","null","trial_feedback","","","","","",""
"","null","html-keynbutton-response","21","2.0.0","2686608","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","356","html-keynbutton-response","22","2.0.0","2686965","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","q","","shape_practice","mismatch","圆","q","true","圆"
"","null","html-keynbutton-response","23","2.0.0","2687473","17","<span class='text-green-400 text-4xl md:text-5xl lg:text-6xl'>正确!</span>","null","trial_feedback","","","","","",""
"","null","html-keynbutton-response","24","2.0.0","2687990","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","399","html-keynbutton-response","25","2.0.0","2688390","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","p","","shape_practice","match","方","p","true","方"
"","null","html-keynbutton-response","26","2.0.0","2688906","17","<span class='text-green-400 text-4xl md:text-5xl lg:text-6xl'>正确!</span>","null","trial_feedback","","","","","",""
"","null","html-keynbutton-response","27","2.0.0","2689408","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","421","html-keynbutton-response","28","2.0.0","2689830","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","p","","shape_practice","match","圆","q","false","方"
"","null","html-keynbutton-response","29","2.0.0","2690339","17","<span class='text-red-500 text-4xl md:text-5xl lg:text-6xl'>错误!</span>","null","trial_feedback","","","","","",""
"","null","html-keynbutton-response","30","2.0.0","2690841","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","363","html-keynbutton-response","31","2.0.0","2691205","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","p","","shape_practice","match","方","p","true","方"
"","null","html-keynbutton-response","32","2.0.0","2691707","17","<span class='text-green-400 text-4xl md:text-5xl lg:text-6xl'>正确!</span>","null","trial_feedback","","","","","",""
"","null","html-keynbutton-response","33","2.0.0","2692222","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","471","html-keynbutton-response","34","2.0.0","2692694","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","p","","shape_practice","mismatch","方","p","true","方"
"","null","html-keynbutton-response","35","2.0.0","2693206","17","<span class='text-green-400 text-4xl md:text-5xl lg:text-6xl'>正确!</span>","null","trial_feedback","","","","","",""
"","null","html-keynbutton-response","36","2.0.0","2693708","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","377","html-keynbutton-response","37","2.0.0","2694086","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","q","","shape_practice","mismatch","圆","q","true","圆"
"","null","html-keynbutton-response","38","2.0.0","2694591","17","<span class='text-green-400 text-4xl md:text-5xl lg:text-6xl'>正确!</span>","null","trial_feedback","","","","","",""
"","null","html-keynbutton-response","39","2.0.0","2695107","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","482","html-keynbutton-response","40","2.0.0","2695590","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","q","","shape_practice","mismatch","圆","q","true","圆"
"","null","html-keynbutton-response","41","2.0.0","2696091","17","<span class='text-green-400 text-4xl md:text-5xl lg:text-6xl'>正确!</span>","null","trial_feedback","","","","","",""
"","null","html-keynbutton-response","42","2.0.0","2696607","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","406","html-keynbutton-response","43","2.0.0","2697014","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","q","","shape_practice","match","圆","q","true","圆"
"","null","html-keynbutton-response","44","2.0.0","2697522","17","<span class='text-green-400 text-4xl md:text-5xl lg:text-6xl'>正确!</span>","null","trial_feedback","","","","","",""
"","null","html-keynbutton-response","45","2.0.0","2698024","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","365","html-keynbutton-response","46","2.0.0","2698390","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","p","","shape_practice","match","方","p","true","方"
"","null","html-keynbutton-response","47","2.0.0","2698891","17","<span class='text-green-400 text-4xl md:text-5xl lg:text-6xl'>正确!</span>","null","trial_feedback","","","","","",""
"","null","html-keynbutton-response","48","2.0.0","2699407","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","455","html-keynbutton-response","49","2.0.0","2699860","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","p","","shape_practice","mismatch","方","p","true","方"
"","null","html-keynbutton-response","50","2.0.0","2700371","17","<span class='text-green-400 text-4xl md:text-5xl lg:text-6xl'>正确!</span>","null","trial_feedback","","","","","",""
"","null","html-keynbutton-response","51","2.0.0","2700872","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","331","html-keynbutton-response","52","2.0.0","2701204","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","q","","shape_practice","match","圆","q","true","圆"
"","null","html-keynbutton-response","53","2.0.0","2701706","17","<span class='text-green-400 text-4xl md:text-5xl lg:text-6xl'>正确!</span>","null","trial_feedback","","","","","",""
"","null","html-keynbutton-response","54","2.0.0","2702221","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","473","html-keynbutton-response","55","2.0.0","2702695","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","p","","shape_practice","mismatch","方","p","true","方"
"","null","html-keynbutton-response","56","2.0.0","2703205","17","<span class='text-green-400 text-4xl md:text-5xl lg:text-6xl'>正确!</span>","null","trial_feedback","","","","","",""
"","null","html-keynbutton-response","57","2.0.0","2703721","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","474","html-keynbutton-response","58","2.0.0","2704196","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","p","","shape_practice","match","方","p","true","方"
"","null","html-keynbutton-response","59","2.0.0","2704705","17","<span class='text-green-400 text-4xl md:text-5xl lg:text-6xl'>正确!</span>","null","trial_feedback","","","","","",""
"","null","html-keynbutton-response","60","2.0.0","2705221","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","398","html-keynbutton-response","61","2.0.0","2705620","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","q","","shape_practice","mismatch","圆","q","true","圆"
"","null","html-keynbutton-response","62","2.0.0","2706123","17","<span class='text-green-400 text-4xl md:text-5xl lg:text-6xl'>正确!</span>","null","trial_feedback","","","","","",""
"","2040","html-keynbutton-response","64","2.0.0","2708164","17","<div class=""jp"">
    <p>您的正确率是：95%</p>
    <p>您的平均反应时间是：489毫秒</p></div>"," ","block_feedback","","","","","",""
"","2750","html-keynbutton-response","65","2.0.0","2710916","17","
        <div class=""jp px-2 xxs:px-5 mx-auto"">
        <p class=""text-center text-red-600 text-[1.2em] pb-5"">练习结束，现在开始正式实验</p>
        <p>请注意：正式实验中将不再会呈现反馈。</p>
        </div>
        "," ","","","","","","",""
"","null","html-keynbutton-response","66","2.0.0","2714119","17","<count-down title=""""></count-down>","null","countDown_trial","","","","","",""
"","null","html-keynbutton-response","67","2.0.0","2714622","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","422","html-keynbutton-response","68","2.0.0","2715044","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","q","","shape_test","match","圆","q","true","圆"
"","null","html-keynbutton-response","69","2.0.0","2715554","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","481","html-keynbutton-response","70","2.0.0","2716036","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","p","","shape_test","mismatch","方","p","true","方"
"","null","html-keynbutton-response","71","2.0.0","2716539","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","376","html-keynbutton-response","72","2.0.0","2716916","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","q","","shape_test","mismatch","圆","q","true","圆"
"","null","html-keynbutton-response","73","2.0.0","2717422","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","373","html-keynbutton-response","74","2.0.0","2717796","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","p","","shape_test","match","方","p","true","方"
"","null","html-keynbutton-response","75","2.0.0","2718304","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","419","html-keynbutton-response","76","2.0.0","2718724","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","p","","shape_test","mismatch","方","p","true","方"
"","null","html-keynbutton-response","77","2.0.0","2719238","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","429","html-keynbutton-response","78","2.0.0","2719668","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","q","","shape_test","mismatch","圆","q","true","圆"
"","null","html-keynbutton-response","79","2.0.0","2720172","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","424","html-keynbutton-response","80","2.0.0","2720596","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","p","","shape_test","match","方","p","true","方"
"","null","html-keynbutton-response","81","2.0.0","2721104","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","450","html-keynbutton-response","82","2.0.0","2721555","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","q","","shape_test","match","圆","q","true","圆"
"","null","html-keynbutton-response","83","2.0.0","2722072","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","363","html-keynbutton-response","84","2.0.0","2722436","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","q","","shape_test","mismatch","圆","q","true","圆"
"","null","html-keynbutton-response","85","2.0.0","2722939","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","520","html-keynbutton-response","86","2.0.0","2723460","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","q","","shape_test","match","圆","q","true","圆"
"","null","html-keynbutton-response","87","2.0.0","2723972","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","415","html-keynbutton-response","88","2.0.0","2724388","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","p","","shape_test","match","方","p","true","方"
"","null","html-keynbutton-response","89","2.0.0","2724904","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","331","html-keynbutton-response","90","2.0.0","2725236","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","p","","shape_test","mismatch","方","p","true","方"
"","null","html-keynbutton-response","91","2.0.0","2725739","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","359","html-keynbutton-response","92","2.0.0","2726099","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","p","","shape_test","match","方","p","true","方"
"","null","html-keynbutton-response","93","2.0.0","2726604","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","391","html-keynbutton-response","94","2.0.0","2726996","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","q","","shape_test","mismatch","圆","q","true","圆"
"","null","html-keynbutton-response","95","2.0.0","2727504","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","435","html-keynbutton-response","96","2.0.0","2727940","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","q","","shape_test","match","圆","q","true","圆"
"","null","html-keynbutton-response","97","2.0.0","2728454","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","381","html-keynbutton-response","98","2.0.0","2728836","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","p","","shape_test","mismatch","方","p","true","方"
"","null","html-keynbutton-response","99","2.0.0","2729339","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","361","html-keynbutton-response","100","2.0.0","2729701","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","q","","shape_test","mismatch","圆","q","true","圆"
"","null","html-keynbutton-response","101","2.0.0","2730207","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","340","html-keynbutton-response","102","2.0.0","2730548","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","p","","shape_test","mismatch","方","p","true","方"
"","null","html-keynbutton-response","103","2.0.0","2731056","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","403","html-keynbutton-response","104","2.0.0","2731460","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","p","","shape_test","match","方","p","true","方"
"","null","html-keynbutton-response","105","2.0.0","2731971","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","368","html-keynbutton-response","106","2.0.0","2732340","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","q","","shape_test","match","圆","q","true","圆"
"","null","html-keynbutton-response","107","2.0.0","2732855","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","316","html-keynbutton-response","108","2.0.0","2733172","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","q","","shape_test","match","圆","q","true","圆"
"","null","html-keynbutton-response","109","2.0.0","2733687","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","332","html-keynbutton-response","110","2.0.0","2734020","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","q","","shape_test","mismatch","圆","q","true","圆"
"","null","html-keynbutton-response","111","2.0.0","2734522","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","393","html-keynbutton-response","112","2.0.0","2734916","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","p","","shape_test","mismatch","方","p","true","方"
"","null","html-keynbutton-response","113","2.0.0","2735423","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","436","html-keynbutton-response","114","2.0.0","2735860","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","p","","shape_test","match","方","p","true","方"
"","null","html-keynbutton-response","115","2.0.0","2736371","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","351","html-keynbutton-response","116","2.0.0","2736723","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","p","","shape_test","match","方","p","true","方"
"","null","html-keynbutton-response","117","2.0.0","2737238","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","396","html-keynbutton-response","118","2.0.0","2737635","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","q","","shape_test","match","圆","q","true","圆"
"","null","html-keynbutton-response","119","2.0.0","2738138","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","346","html-keynbutton-response","120","2.0.0","2738485","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","q","","shape_test","mismatch","圆","q","true","圆"
"","null","html-keynbutton-response","121","2.0.0","2738989","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","406","html-keynbutton-response","122","2.0.0","2739396","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","p","","shape_test","mismatch","方","p","true","方"
"","null","html-keynbutton-response","123","2.0.0","2739904","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","451","html-keynbutton-response","124","2.0.0","2740356","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","p","","shape_test","match","方","p","true","方"
"","null","html-keynbutton-response","125","2.0.0","2740871","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","428","html-keynbutton-response","126","2.0.0","2741300","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","q","","shape_test","mismatch","圆","q","true","圆"
"","null","html-keynbutton-response","127","2.0.0","2741806","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","405","html-keynbutton-response","128","2.0.0","2742212","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","p","","shape_test","mismatch","方","p","true","方"
"","null","html-keynbutton-response","129","2.0.0","2742720","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","290","html-keynbutton-response","130","2.0.0","2743011","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","q","","shape_test","match","圆","q","true","圆"
"","null","html-keynbutton-response","131","2.0.0","2743522","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","321","html-keynbutton-response","132","2.0.0","2743844","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","q","","shape_test","match","圆","q","true","圆"
"","null","html-keynbutton-response","133","2.0.0","2744354","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","288","html-keynbutton-response","134","2.0.0","2744643","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","q","","shape_test","mismatch","圆","q","true","圆"
"","null","html-keynbutton-response","135","2.0.0","2745155","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","400","html-keynbutton-response","136","2.0.0","2745556","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","p","","shape_test","mismatch","方","p","true","方"
"","null","html-keynbutton-response","137","2.0.0","2746071","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","396","html-keynbutton-response","138","2.0.0","2746468","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","p","","shape_test","match","方","p","true","方"
"","null","html-keynbutton-response","139","2.0.0","2746972","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","327","html-keynbutton-response","140","2.0.0","2747300","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","p","","shape_test","mismatch","方","p","true","方"
"","null","html-keynbutton-response","141","2.0.0","2747806","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","390","html-keynbutton-response","142","2.0.0","2748196","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","q","","shape_test","match","圆","q","true","圆"
"","null","html-keynbutton-response","143","2.0.0","2748704","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","451","html-keynbutton-response","144","2.0.0","2749156","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","p","","shape_test","match","方","p","true","方"
"","null","html-keynbutton-response","145","2.0.0","2749671","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","396","html-keynbutton-response","146","2.0.0","2750068","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","q","","shape_test","mismatch","圆","q","true","圆"
"","6958","html-keynbutton-response","147","2.0.0","2757028","17","<div class=""jp""><p>您已完成1/10部分</p><p>请休息一会儿</p>
    <p>您的正确率是：100%</p>
    <p>您的平均反应时间是：389毫秒</p></div>"," ","block_feedback","","","","","",""
"","null","html-keynbutton-response","148","2.0.0","2760237","17","<count-down title=""""></count-down>","null","countDown_trial","","","","","",""
"","null","html-keynbutton-response","149","2.0.0","2760741","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","449","html-keynbutton-response","150","2.0.0","2761190","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","p","","shape_test_1","match","方","p","true","方"
"","null","html-keynbutton-response","151","2.0.0","2761691","17","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","346","html-keynbutton-response","152","2.0.0","2762038","17","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","q","","shape_test_1","mismatch","圆","q","true","圆"
