"Participant_ID","Sex","Age","Handedness","Color_blindness","part","rt","response","correct","match","association","difficulty"
"Exp1A_3","男",23,"右","都不是","match_RDK","1313","f",1,"yes","other",""
"Exp1A_3","男",23,"右","都不是","match_RDK","1472","j",1,"no","self",""
"Exp1A_3","男",23,"右","都不是","match_RDK","1246","j",1,"no","other",""
"Exp1A_3","男",23,"右","都不是","match_RDK","808","f",1,"yes","self",""
"Exp1A_3","男",23,"右","都不是","match_RDK","865","j",1,"no","self",""
"Exp1A_3","男",23,"右","都不是","match_RDK","910","f",1,"yes","self",""
"Exp1A_3","男",23,"右","都不是","match_RDK","1357","j",1,"no","other",""
"Exp1A_3","男",23,"右","都不是","match_RDK","806","f",1,"yes","other",""
"Exp1A_3","男",23,"右","都不是","match_RDK","926","j",1,"no","self",""
"Exp1A_3","男",23,"右","都不是","match_RDK","961","f",1,"yes","other",""
"Exp1A_3","男",23,"右","都不是","match_RDK","727","f",0,"no","other",""
"Exp1A_3","男",23,"右","都不是","match_RDK","1560","f",1,"yes","self",""
"Exp1A_3","男",23,"右","都不是","match_RDK","935","j",1,"no","other",""
"Exp1A_3","男",23,"右","都不是","match_RDK","847","j",1,"no","self",""
"Exp1A_3","男",23,"右","都不是","match_RDK","885","f",1,"yes","other",""
"Exp1A_3","男",23,"右","都不是","match_RDK","832","f",1,"yes","self",""
"Exp1A_3","男",23,"右","都不是","match_RDK","1094","f",1,"yes","self",""
"Exp1A_3","男",23,"右","都不是","match_RDK","962","f",1,"yes","other",""
"Exp1A_3","男",23,"右","都不是","match_RDK","1100","j",1,"no","other",""
"Exp1A_3","男",23,"右","都不是","match_RDK","1259","j",1,"no","self",""
"Exp1A_3","男",23,"右","都不是","match_RDK","821","j",0,"yes","other",""
"Exp1A_3","男",23,"右","都不是","match_RDK","1032","f",1,"yes","self",""
"Exp1A_3","男",23,"右","都不是","match_RDK","972","j",1,"no","self",""
"Exp1A_3","男",23,"右","都不是","match_RDK","1154","j",1,"no","other",""
"Exp1A_3","男",23,"右","都不是","match_RDK","952","f",1,"yes","self",""
"Exp1A_3","男",23,"右","都不是","match_RDK","806","j",1,"no","self",""
"Exp1A_3","男",23,"右","都不是","match_RDK","1708","j",1,"no","other",""
"Exp1A_3","男",23,"右","都不是","match_RDK","942","f",1,"yes","other",""
"Exp1A_3","男",23,"右","都不是","match_RDK","830","f",1,"yes","other",""
"Exp1A_3","男",23,"右","都不是","match_RDK","878","j",1,"no","self",""
"Exp1A_3","男",23,"右","都不是","match_RDK","1346","j",1,"no","other",""
"Exp1A_3","男",23,"右","都不是","match_RDK","1283","f",1,"yes","self",""
"Exp1A_3","男",23,"右","都不是","match_RDK","758","j",1,"no","self",""
"Exp1A_3","男",23,"右","都不是","match_RDK","842","j",1,"no","other",""
"Exp1A_3","男",23,"右","都不是","match_RDK","1172","f",1,"yes","self",""
"Exp1A_3","男",23,"右","都不是","match_RDK","1286","f",1,"yes","other",""
"Exp1A_3","男",23,"右","都不是","match_RDK","2296","j",1,"no","self",""
"Exp1A_3","男",23,"右","都不是","match_RDK","1297","f",1,"yes","self",""
